date,voucher_number,voucher_type,party_ledger,guid,master_id,alter_id,stock_item,quantity,unit,billed_quantity,rate,amount,source_godown,destination_godown,batch_name,is_deemed_positive,movement_type
20260701,1470,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00008115,33045,60592,06 CM GHEE LOOSE,12.550,KG,-12.550 KG,760.00/KG,9538.00,Main Store,Main Store,Primary Batch,No,OUT
20260701,1471,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000811b,33051,60617,02 MAlai Dahi Tray,11.800,KG = -1.18 TRAY,-11.800 KG = -1.18 TRAY,120.00/KG,1416.00,Main Store,Main Store,Primary Batch,No,OUT
20260701,1471,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000811b,33051,60617,02 MAlai Dahi Tray,3.000,KG =  0.30 TRAY,3.000 KG =  0.30 TRAY,120.00/KG,360.00,Main Store,Main Store,Primary Batch,No,IN
20260702,1472,Sales,HOTEL LADLI,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000078fb,30971,56004,XX PL,2.000,KG,2.000 KG,320.00/KG,640.00,Main Store,Main Store,Primary Batch,No,IN
20260702,1473,Sales,THE VEGAN  HOTEL,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000078fc,30972,56005,16  Bm  82,40.00,ltr,40.00 ltr,78.00/ltr,3120.00,Main Store,Main Store,Primary Batch,No,IN
20260702,1474,Sales,09   Pandurang  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007938,31032,56348,01  DAHI CUP 200,81,NO. =  2.89 CRT,81 NO. =  2.89 CRT,18.00/NO.,1458.00,Main Store,Main Store,Primary Batch,No,IN
20260702,1474,Sales,09   Pandurang  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007938,31032,56348,05 TAK 500ml Pouch,20,NO.,20 NO.,13.00/NO.,260.00,Main Store,Main Store,Primary Batch,No,IN
20260702,1474,Sales,09   Pandurang  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007938,31032,56348,10   Lassi  @10,100,NO.,100 NO.,8.00/NO.,800.00,Main Store,Main Store,Primary Batch,No,IN
20260702,1474,Sales,09   Pandurang  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007938,31032,56348,50  D10,40,NO.,40 NO.,8.00/NO.,320.00,Main Store,Main Store,Primary Batch,No,IN
20260702,1474,Sales,09   Pandurang  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007938,31032,56348,46  Shrikhand  250,4,NO.,4 NO.,70.00/NO.,280.00,Main Store,Main Store,Primary Batch,No,IN
20260702,1475,Sales,08  Wadgaonkar  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000793d,31037,56355,01  DAHI CUP 200,243,NO. =  8.68 CRT,243 NO. =  8.68 CRT,18.00/NO.,4374.00,Main Store,Main Store,Primary Batch,No,IN
20260702,1475,Sales,08  Wadgaonkar  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000793d,31037,56355,05 TAK 500ml Pouch,50,NO.,50 NO.,13.00/NO.,650.00,Main Store,Main Store,Primary Batch,No,IN
20260702,1475,Sales,08  Wadgaonkar  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000793d,31037,56355,10   Lassi  @10,150,NO.,150 NO.,8.00/NO.,1200.00,Main Store,Main Store,Primary Batch,No,IN
20260702,1475,Sales,08  Wadgaonkar  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000793d,31037,56355,XX PL,2.000,KG,2.000 KG,320.00/KG,640.00,Main Store,Main Store,Primary Batch,No,IN
20260702,1475,Sales,08  Wadgaonkar  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000793d,31037,56355,50  D10,20,NO.,20 NO.,8.00/NO.,160.00,Main Store,Main Store,Primary Batch,No,IN
20260702,1476,Sales,01   Yash Morning  Milk Counter,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007967,31079,56487,16  Bm  82,19.80,ltr,-19.80 ltr,78.00/ltr,1544.40,02  MISHR   68    GODOWN,02  MISHR   68    GODOWN,Primary Batch,No,OUT
20260702,1476,Sales,01   Yash Morning  Milk Counter,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007967,31079,56487,18  MISHR  70,8.60,ltr,-8.60 ltr,70.00/ltr,602.00,02  MISHR   68    GODOWN,02  MISHR   68    GODOWN,Primary Batch,No,OUT
20260702,1476,Sales,01   Yash Morning  Milk Counter,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007967,31079,56487,15  MISHR    68,22.10,ltr,-22.10 ltr,66.00/ltr,1458.60,02  MISHR   68    GODOWN,02  MISHR   68    GODOWN,Primary Batch,No,OUT
20260702,1477,Sales,09   Pandurang  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000796c,31084,56492,01  DAHI CUP 200,55,NO. =  1.96 CRT,55 NO. =  1.96 CRT,18.00/NO.,990.00,Main Store,Main Store,Primary Batch,No,IN
20260702,1478,Sales,02 Rsa Afternoon Milk Counter,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007984,31108,56516,18  MISHR  70,35.10,ltr,35.10 ltr,70.00/ltr,2457.00,05  MISHR 70 GODOWN,05  MISHR 70 GODOWN,Primary Batch,No,IN
20260702,1479,Sales,08  Wadgaonkar  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007992,31122,56530,01  DAHI CUP 200,8,NO. =  0.29 CRT,8 NO. =  0.29 CRT,18.00/NO.,144.00,Main Store,Main Store,Primary Batch,No,IN
20260702,1479,Sales,08  Wadgaonkar  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007992,31122,56530,05 TAK 500ml Pouch,21,NO.,21 NO.,13.00/NO.,273.00,Main Store,Main Store,Primary Batch,No,IN
20260702,1479,Sales,08  Wadgaonkar  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007992,31122,56530,10   Lassi  @10,102,NO.,102 NO.,8.00/NO.,816.00,Main Store,Main Store,Primary Batch,No,IN
20260702,1479,Sales,08  Wadgaonkar  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007992,31122,56530,50  D10,8,NO.,8 NO.,8.00/NO.,64.00,Main Store,Main Store,Primary Batch,No,IN
20260702,1480,Sales,08  Wadgaonkar  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007995,31125,56533,50  D10,2,NO.,2 NO.,8.00/NO.,16.00,Main Store,Main Store,Primary Batch,No,IN
20260702,1481,Sales,09   Pandurang  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007996,31126,56534,01  DAHI CUP 200,3,NO. = -0.11 CRT,-3 NO. = -0.11 CRT,18.00/NO.,54.00,Main Store,Main Store,Primary Batch,No,OUT
20260702,1481,Sales,09   Pandurang  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007996,31126,56534,05 TAK 500ml Pouch,4,NO.,-4 NO.,13.00/NO.,52.00,Main Store,Main Store,Primary Batch,No,OUT
20260702,1481,Sales,09   Pandurang  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007996,31126,56534,50  D10,10,NO.,-10 NO.,8.00/NO.,80.00,Main Store,Main Store,Primary Batch,No,OUT
20260702,1482,Sales,02 Rsa Afternoon Milk Counter,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007998,31128,56536,16  Bm  82,12.10,ltr,-12.10 ltr,78.00/ltr,943.80,02  MISHR   68    GODOWN,02  MISHR   68    GODOWN,Primary Batch,No,OUT
20260702,1482,Sales,02 Rsa Afternoon Milk Counter,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007998,31128,56536,18  MISHR  70,4.30,ltr,-4.30 ltr,70.00/ltr,301.00,04 cm 54   Godown,04 cm 54   Godown,Primary Batch,No,OUT
20260702,1483,Sales,09   Pandurang  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000799a,31130,56538,46  Shrikhand  250,2,NO.,2 NO.,55.00/NO.,110.00,Main Store,Main Store,Primary Batch,No,IN
20260702,1484,Sales,06  BULK  SALE,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000079a2,31138,56547,XX PL,500.000,KG,500.000 KG,320.00/KG,160000.00,Main Store,Main Store,Primary Batch,No,IN
20260702,1484,Sales,06  BULK  SALE,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000079a2,31138,56547,01  DAHI CUP 200,8,NO. =  0.29 CRT,8 NO. =  0.29 CRT,16.00/NO.,128.00,Main Store,Main Store,Primary Batch,No,IN
20260702,1484,Sales,06  BULK  SALE,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000079a2,31138,56547,05 TAK 500ml Pouch,21,NO.,21 NO.,11.50/NO.,241.50,Main Store,Main Store,Primary Batch,No,IN
20260702,1484,Sales,06  BULK  SALE,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000079a2,31138,56547,10   Lassi  @10,102,NO.,102 NO.,7.00/NO.,714.00,Main Store,Main Store,Primary Batch,No,IN
20260702,1484,Sales,06  BULK  SALE,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000079a2,31138,56547,50  D10,10,NO.,10 NO.,7.00/NO.,70.00,Main Store,Main Store,Primary Batch,No,IN
20260702,1484,Sales,06  BULK  SALE,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000079a2,31138,56547,01  DAHI CUP 200,3,NO. =  0.11 CRT,3 NO. =  0.11 CRT,16.00/NO.,48.00,Main Store,Main Store,Primary Batch,No,IN
20260702,1484,Sales,06  BULK  SALE,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000079a2,31138,56547,05 TAK 500ml Pouch,4,NO.,4 NO.,11.50/NO.,46.00,Main Store,Main Store,Primary Batch,No,IN
20260702,1485,Sales,06  BULK  SALE,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007f5d,32605,60024,Loose Dahi Seprate,48.800,KG,48.800 KG,38.00/KG,1854.40,Main Store,Main Store,Primary Batch,No,IN
20260702,1485,Sales,06  BULK  SALE,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007f5d,32605,60024,Loose Dahi Seprate,49.600,KG,49.600 KG,38.00/KG,1884.80,Main Store,Main Store,Primary Batch,No,IN
20260702,1485,Sales,06  BULK  SALE,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007f5d,32605,60024,Loose Dahi Seprate,6.000,KG,-6.000 KG,38.00/KG,228.00,Main Store,Main Store,Primary Batch,No,OUT
20260702,1485,Sales,06  BULK  SALE,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007f5d,32605,60024,Loose Dahi Seprate,34.250,KG,34.250 KG,38.00/KG,1301.50,Main Store,Main Store,Primary Batch,No,IN
20260702,1485,Sales,06  BULK  SALE,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007f5d,32605,60024,01  DAHI CUP 200,243,NO. =  8.68 CRT,243 NO. =  8.68 CRT,16.00/NO.,3888.00,Main Store,Main Store,Primary Batch,No,IN
20260702,1485,Sales,06  BULK  SALE,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007f5d,32605,60024,05 TAK 500ml Pouch,100,NO.,100 NO.,11.50/NO.,1150.00,Main Store,Main Store,Primary Batch,No,IN
20260702,1485,Sales,06  BULK  SALE,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007f5d,32605,60024,50  D10,20,NO.,-20 NO.,7.00/NO.,140.00,Main Store,Main Store,Primary Batch,No,OUT
20260702,1485,Sales,06  BULK  SALE,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007f5d,32605,60024,05 TAK 500ml Pouch,11,NO.,-11 NO.,11.50/NO.,126.50,Main Store,Main Store,Primary Batch,No,OUT
20260702,1485,Sales,06  BULK  SALE,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007f5d,32605,60024,01  DAHI CUP 200,1,NO. = -0.04 CRT,-1 NO. = -0.04 CRT,16.00/NO.,16.00,Main Store,Main Store,Primary Batch,No,OUT
20260702,1485,Sales,06  BULK  SALE,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007f5d,32605,60024,Loose Dahi Seprate,69.600,KG,-69.600 KG,38.00/KG,2644.80,Main Store,Main Store,Primary Batch,No,OUT
20260702,1485,Sales,06  BULK  SALE,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007f5d,32605,60024,Loose Dahi Seprate,5.000,KG,5.000 KG,38.00/KG,190.00,Main Store,Main Store,Primary Batch,No,IN
20260702,1485,Sales,06  BULK  SALE,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007f5d,32605,60024,01  DAHI CUP 200,162,NO. =  5.79 CRT,162 NO. =  5.79 CRT,16.00/NO.,2592.00,Main Store,Main Store,Primary Batch,No,IN
20260702,1485,Sales,06  BULK  SALE,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007f5d,32605,60024,01  DAHI CUP 200,254,NO. =  9.07 CRT,254 NO. =  9.07 CRT,16.00/NO.,4064.00,Main Store,Main Store,Primary Batch,No,IN
20260702,1485,Sales,06  BULK  SALE,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007f5d,32605,60024,10   Lassi  @10,50,NO.,50 NO.,7.00/NO.,350.00,Main Store,Main Store,Primary Batch,No,IN
20260702,1485,Sales,06  BULK  SALE,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007f5d,32605,60024,01  DAHI CUP 200,55,NO. = -1.96 CRT,-55 NO. = -1.96 CRT,16.00/NO.,880.00,Main Store,Main Store,Primary Batch,No,OUT
20260702,1485,Sales,06  BULK  SALE,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007f5d,32605,60024,XX PL,500.000,KG,500.000 KG,320.00/KG,160000.00,Main Store,Main Store,Primary Batch,No,IN
20260702,1485,Sales,06  BULK  SALE,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007f5d,32605,60024,01  DAHI CUP 200,8,NO. =  0.29 CRT,8 NO. =  0.29 CRT,16.00/NO.,128.00,Main Store,Main Store,Primary Batch,No,IN
20260702,1485,Sales,06  BULK  SALE,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007f5d,32605,60024,05 TAK 500ml Pouch,21,NO.,21 NO.,11.50/NO.,241.50,Main Store,Main Store,Primary Batch,No,IN
20260702,1485,Sales,06  BULK  SALE,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007f5d,32605,60024,10   Lassi  @10,102,NO.,102 NO.,7.00/NO.,714.00,Main Store,Main Store,Primary Batch,No,IN
20260702,1485,Sales,06  BULK  SALE,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007f5d,32605,60024,50  D10,10,NO.,10 NO.,7.00/NO.,70.00,Main Store,Main Store,Primary Batch,No,IN
20260702,1485,Sales,06  BULK  SALE,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007f5d,32605,60024,01  DAHI CUP 200,3,NO. =  0.11 CRT,3 NO. =  0.11 CRT,16.00/NO.,48.00,Main Store,Main Store,Primary Batch,No,IN
20260702,1485,Sales,06  BULK  SALE,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007f5d,32605,60024,05 TAK 500ml Pouch,4,NO.,4 NO.,11.50/NO.,46.00,Main Store,Main Store,Primary Batch,No,IN
20260702,1486,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00008131,33073,60639,02 MAlai Dahi Tray,52.000,KG =  5.20 TRAY,52.000 KG =  5.20 TRAY,120.00/KG,6240.00,Main Store,Main Store,Primary Batch,No,IN
20260702,1486,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00008131,33073,60639,02 MAlai Dahi Tray,9.200,KG = -0.92 TRAY,-9.200 KG = -0.92 TRAY,120.00/KG,1104.00,Main Store,Main Store,Primary Batch,No,OUT
20260702,1486,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00008131,33073,60639,03 Mattha Dahi,25.100,KG,25.100 KG,56.00/KG,1405.60,Main Store,Main Store,Primary Batch,No,IN
20260702,1486,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00008131,33073,60639,03 Mattha Dahi,3.000,KG,-3.000 KG,56.00/KG,168.00,Main Store,Main Store,Primary Batch,No,OUT
20260702,1486,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00008131,33073,60639,XX PL,33.100,KG,33.100 KG,360.00/KG,11916.00,Main Store,Main Store,Primary Batch,No,IN
20260702,1486,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00008131,33073,60639,XX PL,1.700,KG,-1.700 KG,360.00/KG,612.00,Main Store,Main Store,Primary Batch,No,OUT
20260702,1486,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00008131,33073,60639,05 TAK 500ml Pouch,50,NO.,50 NO.,18.00/NO.,900.00,Main Store,Main Store,Primary Batch,No,IN
20260702,1486,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00008131,33073,60639,03 Mattha Dahi,24.600,KG,24.600 KG,56.00/KG,1377.60,Main Store,Main Store,Primary Batch,No,IN
20260702,1486,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00008131,33073,60639,Gool,36,NO.,36 NO.,80.00/NO.,2880.00,Main Store,Main Store,Primary Batch,No,IN
20260702,1486,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00008131,33073,60639,02 MAlai Dahi Tray,12.690,KG = -1.27 TRAY,-12.690 KG = -1.27 TRAY,120.00/KG,1522.80,Main Store,Main Store,Primary Batch,No,OUT
20260702,1486,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00008131,33073,60639,02 MAlai Dahi Tray,3.000,KG =  0.30 TRAY,3.000 KG =  0.30 TRAY,120.00/KG,360.00,Main Store,Main Store,Primary Batch,No,IN
20260702,1487,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000815f,33119,60691,02 MAlai Dahi Tray,12.690,KG = -1.27 TRAY,-12.690 KG = -1.27 TRAY,120.00/KG,1522.80,Main Store,Main Store,Primary Batch,No,OUT
20260702,1487,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000815f,33119,60691,02 MAlai Dahi Tray,3.000,KG =  0.30 TRAY,3.000 KG =  0.30 TRAY,120.00/KG,360.00,Main Store,Main Store,Primary Batch,No,IN
20260702,1488,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000081a3,33187,61004,Gool,36,NO.,36 NO.,80.00/NO.,2880.00,Main Store,Main Store,Primary Batch,No,IN
20260703,1489,Sales,HOTEL LADLI,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000799b,31131,56542,XX PL,2.000,KG,2.000 KG,320.00/KG,640.00,Main Store,Main Store,Primary Batch,No,IN
20260703,1490,Sales,THE VEGAN  HOTEL,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000799c,31132,56540,16  Bm  82,40.00,ltr,40.00 ltr,78.00/ltr,3120.00,Main Store,Main Store,Primary Batch,No,IN
20260703,1491,Sales,08  Wadgaonkar  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000079ab,31147,56556,01  DAHI CUP 200,243,NO. =  8.68 CRT,243 NO. =  8.68 CRT,18.00/NO.,4374.00,Main Store,Main Store,Primary Batch,No,IN
20260703,1491,Sales,08  Wadgaonkar  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000079ab,31147,56556,05 TAK 500ml Pouch,100,NO.,100 NO.,13.00/NO.,1300.00,Main Store,Main Store,Primary Batch,No,IN
20260703,1491,Sales,08  Wadgaonkar  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000079ab,31147,56556,10   Lassi  @10,300,NO.,300 NO.,8.00/NO.,2400.00,Main Store,Main Store,Primary Batch,No,IN
20260703,1491,Sales,08  Wadgaonkar  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000079ab,31147,56556,50  D10,40,NO.,40 NO.,8.00/NO.,320.00,Main Store,Main Store,Primary Batch,No,IN
20260703,1491,Sales,08  Wadgaonkar  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000079ab,31147,56556,XX PL,2.000,KG,2.000 KG,320.00/KG,640.00,Main Store,Main Store,Primary Batch,No,IN
20260703,1492,Sales,09   Pandurang  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000079ac,31148,56557,01  DAHI CUP 200,81,NO. =  2.89 CRT,81 NO. =  2.89 CRT,18.00/NO.,1458.00,Main Store,Main Store,Primary Batch,No,IN
20260703,1492,Sales,09   Pandurang  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000079ac,31148,56557,05 TAK 500ml Pouch,20,NO.,20 NO.,13.00/NO.,260.00,Main Store,Main Store,Primary Batch,No,IN
20260703,1492,Sales,09   Pandurang  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000079ac,31148,56557,10   Lassi  @10,100,NO.,100 NO.,7.00/NO.,700.00,Main Store,Main Store,Primary Batch,No,IN
20260703,1492,Sales,09   Pandurang  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000079ac,31148,56557,50  D10,40,NO.,40 NO.,8.00/NO.,320.00,Main Store,Main Store,Primary Batch,No,IN
20260703,1493,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000079c3,31171,56644,Loose Dahi Seprate,88.200,KG,88.200 KG,38.00/KG,3351.60,Main Store,Main Store,Primary Batch,No,IN
20260703,1493,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000079c3,31171,56644,Loose Dahi Seprate,16.100,KG,-16.100 KG,38.00/KG,611.80,Main Store,Main Store,Primary Batch,No,OUT
20260703,1493,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000079c3,31171,56644,03 Mattha Dahi,44.500,KG,44.500 KG,56.00/KG,2492.00,Main Store,Main Store,Primary Batch,No,IN
20260703,1493,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000079c3,31171,56644,03 Mattha Dahi,6.000,KG,-6.000 KG,56.00/KG,336.00,Main Store,Main Store,Primary Batch,No,OUT
20260703,1493,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000079c3,31171,56644,XX PL,39.900,KG,39.900 KG,360.00/KG,14364.00,Main Store,Main Store,Primary Batch,No,IN
20260703,1493,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000079c3,31171,56644,XX PL,1.800,KG,-1.800 KG,360.00/KG,648.00,Main Store,Main Store,Primary Batch,No,OUT
20260703,1493,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000079c3,31171,56644,XX PL,9.800,KG,-9.800 KG,360.00/KG,3528.00,Main Store,Main Store,Primary Batch,No,OUT
20260703,1493,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000079c3,31171,56644,05 TAK 500ml Pouch,8,NO.,8 NO.,18.00/NO.,144.00,Main Store,Main Store,Primary Batch,No,IN
20260703,1493,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000079c3,31171,56644,06 CM GHEE LOOSE,40.460,KG,40.460 KG,760.00/KG,30749.60,Main Store,Main Store,Primary Batch,No,IN
20260703,1493,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000079c3,31171,56644,07 BM GHEE LOOSE,14.600,KG,14.600 KG,780.00/KG,11388.00,Main Store,Main Store,Primary Batch,No,IN
20260703,1493,Sales,04 GHEE COUNTER,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000079c3,31171,56644,06 CM GHEE LOOSE,14.130,KG,-14.130 KG,760.00/KG,10738.80,Main Store,Main Store,Primary Batch,No,OUT
20260703,1494,Sales,01   Yash Morning  Milk Counter,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000079fa,31226,57044,16  Bm  82,23.00,ltr,-23.00 ltr,78.00/ltr,1794.00,02  MISHR   68    GODOWN,02  MISHR   68    GODOWN,Primary Batch,No,OUT
20260703,1494,Sales,01   Yash Morning  Milk Counter,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000079fa,31226,57044,14  CM 56,9.90,ltr,-9.90 ltr,54.00/ltr,534.60,02  MISHR   68    GODOWN,02  MISHR   68    GODOWN,Primary Batch,No,OUT
20260703,1494,Sales,01   Yash Morning  Milk Counter,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000079fa,31226,57044,18  MISHR  70,6.80,ltr,-6.80 ltr,70.00/ltr,476.00,01  CM  56  GODOWN,01  CM  56  GODOWN,Primary Batch,No,OUT
20260703,1495,Sales,08  Wadgaonkar  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007a05,31237,57117,XX PL,3.000,KG,3.000 KG,320.00/KG,960.00,Main Store,Main Store,Primary Batch,No,IN
20260703,1496,Sales,09   Pandurang  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007a06,31238,57118,01  DAHI CUP 200,50,NO. =  1.79 CRT,50 NO. =  1.79 CRT,18.00/NO.,900.00,Main Store,Main Store,Primary Batch,No,IN
20260703,1496,Sales,09   Pandurang  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007a06,31238,57118,50  D10,40,NO.,40 NO.,8.00/NO.,320.00,Main Store,Main Store,Primary Batch,No,IN
20260703,1496,Sales,09   Pandurang  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007a06,31238,57118,46  Shrikhand  250,4,NO.,4 NO.,55.00/NO.,220.00,Main Store,Main Store,Primary Batch,No,IN
20260703,1497,Sales,08  Wadgaonkar  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007a2c,31276,57177,XX PL,2.000,KG,2.000 KG,320.00/KG,640.00,Main Store,Main Store,Primary Batch,No,IN
20260703,1498,Sales,08  Wadgaonkar  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007a49,31305,57271,01  DAHI CUP 200,31,NO. = -1.11 CRT,-31 NO. = -1.11 CRT,18.00/NO.,558.00,Main Store,Main Store,Primary Batch,No,OUT
20260703,1498,Sales,08  Wadgaonkar  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007a49,31305,57271,05 TAK 500ml Pouch,83,NO.,-83 NO.,13.00/NO.,1079.00,Main Store,Main Store,Primary Batch,No,OUT
20260703,1498,Sales,08  Wadgaonkar  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007a49,31305,57271,10   Lassi  @10,275,NO.,-275 NO.,8.00/NO.,2200.00,Main Store,Main Store,Primary Batch,No,OUT
20260703,1498,Sales,08  Wadgaonkar  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007a49,31305,57271,50  D10,20,NO.,-20 NO.,8.00/NO.,160.00,Main Store,Main Store,Primary Batch,No,OUT
20260703,1499,Sales,09   Pandurang  Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007a4a,31306,57272,01  DAHI CUP 200,11,NO. = -0.39 CRT,-11 NO. = -0.39 CRT,18.00/NO.,198.00,Main Store,Main Store,Primary Batch,No,OUT
