date,voucher_number,voucher_type,guid,master_id,alter_id,party_ledger,reference,is_invoice,ledger_name,amount,is_deemed_positive,is_party_ledger,ledger_from_item,bill_reference,bill_date,bill_type,cost_centre
20260624,1342,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000074bf,29887,54152,04 GHEE COUNTER,,Yes,04 GHEE COUNTER,1548.0,Yes,Yes,No,,,,
20260624,1343,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000074c2,29890,54155,02 Rsa Afternoon Milk Counter,,Yes,02 Rsa Afternoon Milk Counter,6379.72,Yes,Yes,No,,,,
20260624,1344,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000074c5,29893,54158,01   Yash Morning  Milk Counter,,Yes,01   Yash Morning  Milk Counter,-1216.8,Yes,Yes,No,,,,
20260625,1345,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000074c9,29897,54162,HOTEL LADLI,,Yes,HOTEL LADLI,-640.0,Yes,Yes,No,,,,
20260625,1346,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000074ca,29898,54163,THE VEGAN  HOTEL,,Yes,THE VEGAN  HOTEL,-3290.0,Yes,Yes,No,,,,
20260625,1346,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000074ca,29898,54163,THE VEGAN  HOTEL,,Yes,Transport,170.0,No,No,No,,,,
20260625,1347,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000074e0,29920,54186,08  Wadgaonkar  Sales,9527,Yes,08  Wadgaonkar  Sales,-1458.0,Yes,Yes,No,,,,
20260625,1348,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000074f6,29942,54208,08  Wadgaonkar  Sales,9527,Yes,08  Wadgaonkar  Sales,-3628.0,Yes,Yes,No,,,,
20260625,1349,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000074fe,29950,54217,08  Wadgaonkar  Sales,9527,Yes,08  Wadgaonkar  Sales,-3548.0,Yes,Yes,No,,,,
20260625,1350,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007505,29957,54224,04 GHEE COUNTER,9525,Yes,04 GHEE COUNTER,-18455.12,Yes,Yes,No,,,,
20260625,1351,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000751b,29979,54250,04 GHEE COUNTER,9532,Yes,04 GHEE COUNTER,-10208.0,Yes,Yes,No,,,,
20260625,1352,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007520,29984,54252,01   Yash Morning  Milk Counter,,Yes,01   Yash Morning  Milk Counter,1176.0,Yes,Yes,No,,,,
20260625,1353,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007531,30001,54280,02 Rsa Afternoon Milk Counter,,Yes,02 Rsa Afternoon Milk Counter,-8041.44,Yes,Yes,No,,,,
20260625,1354,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007532,30002,54281,02 Rsa Afternoon Milk Counter,,Yes,02 Rsa Afternoon Milk Counter,-2912.0,Yes,Yes,No,,,,
20260625,1355,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007533,30003,54282,02 Rsa Afternoon Milk Counter,,Yes,02 Rsa Afternoon Milk Counter,-3413.28,Yes,Yes,No,,,,
20260625,1356,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007534,30004,54283,02 Rsa Afternoon Milk Counter,,Yes,02 Rsa Afternoon Milk Counter,-4580.8,Yes,Yes,No,,,,
20260625,1357,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007535,30005,54291,12  ATM  A,,Yes,12  ATM  A,-4496.8,Yes,Yes,No,,,,
20260625,1358,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007538,30008,54303,12  ATM  A,,Yes,12  ATM  A,-5429.82,Yes,Yes,No,,,,
20260625,1359,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000753b,30011,54309,12  ATM  A,,Yes,12  ATM  A,-4499.82,Yes,Yes,No,,,,
20260625,1360,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000753c,30012,54310,08  Wadgaonkar  Sales,,Yes,08  Wadgaonkar  Sales,-1440.0,Yes,Yes,No,,,,
20260625,1361,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000753e,30014,54312,12  ATM  A,,Yes,12  ATM  A,-8201.82,Yes,Yes,No,,,,
20260625,1362,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007545,30021,54330,12  ATM  A,,Yes,12  ATM  A,-2262.4,Yes,Yes,No,,,,
20260625,1363,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007561,30049,54377,08  Wadgaonkar  Sales,9539,Yes,08  Wadgaonkar  Sales,-1532.0,Yes,Yes,No,,,,
20260625,1364,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007562,30050,54378,04 GHEE COUNTER,,Yes,04 GHEE COUNTER,-11631.6,Yes,Yes,No,,,,
20260625,1365,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007566,30054,54447,04 GHEE COUNTER,,Yes,04 GHEE COUNTER,2736.0,Yes,Yes,No,,,,
20260625,1366,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007568,30056,54384,02 Rsa Afternoon Milk Counter,,Yes,02 Rsa Afternoon Milk Counter,3905.64,Yes,Yes,No,,,,
20260625,1367,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007569,30057,54385,02 Rsa Afternoon Milk Counter,,Yes,02 Rsa Afternoon Milk Counter,2494.2,Yes,Yes,No,,,,
20260626,1368,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007577,30071,54399,HOTEL LADLI,,Yes,HOTEL LADLI,-640.0,Yes,Yes,No,,,,
20260626,1369,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007579,30073,54401,THE VEGAN  HOTEL,,Yes,THE VEGAN  HOTEL,-3290.0,Yes,Yes,No,,,,
20260626,1369,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007579,30073,54401,THE VEGAN  HOTEL,,Yes,Transport,170.0,No,No,No,,,,
20260626,1370,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000075c1,30145,54481,01   Yash Morning  Milk Counter,,Yes,01   Yash Morning  Milk Counter,266.0,Yes,Yes,No,,,,
20260626,1371,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000075d6,30166,54503,04 GHEE COUNTER,9545,Yes,04 GHEE COUNTER,-36370.0,Yes,Yes,No,,,,
20260626,1372,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000075dd,30173,54510,08  Wadgaonkar  Sales,9558,Yes,08  Wadgaonkar  Sales,2192.0,Yes,Yes,No,,,,
20260626,1373,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000775f,30559,54924,08  Wadgaonkar  Sales,,Yes,08  Wadgaonkar  Sales,-7674.0,Yes,Yes,No,,,,
20260626,1374,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000075e7,30183,54520,12  ATM  A,,Yes,12  ATM  A,2409.6,Yes,Yes,No,,,,
20260626,1375,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000075e8,30184,54521,04 GHEE COUNTER,,Yes,04 GHEE COUNTER,-4810.8,Yes,Yes,No,,,,
20260626,1376,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000075eb,30187,54524,04 GHEE COUNTER,9564,Yes,04 GHEE COUNTER,-480.0,Yes,Yes,No,,,,
20260626,1377,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000075ec,30188,54525,02 Rsa Afternoon Milk Counter,,Yes,02 Rsa Afternoon Milk Counter,5755.6,Yes,Yes,No,,,,
20260627,1378,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000075fa,30202,54539,HOTEL LADLI,,Yes,HOTEL LADLI,-640.0,Yes,Yes,No,,,,
20260627,1379,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000075fb,30203,54540,THE VEGAN  HOTEL,,Yes,THE VEGAN  HOTEL,-3290.0,Yes,Yes,No,,,,
20260627,1379,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000075fb,30203,54540,THE VEGAN  HOTEL,,Yes,Transport,170.0,No,No,No,,,,
20260627,1380,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007642,30274,54671,09   Pandurang  Sales,,Yes,09   Pandurang  Sales,-160.0,Yes,Yes,No,,,,
20260627,1381,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000764e,30286,54642,01   Yash Morning  Milk Counter,,Yes,01   Yash Morning  Milk Counter,1333.8,Yes,Yes,No,,,,
20260627,1382,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000764f,30287,54643,01   Yash Morning  Milk Counter,,Yes,01   Yash Morning  Milk Counter,210.0,Yes,Yes,No,,,,
20260627,1383,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000766a,30314,54672,04 GHEE COUNTER,9575,Yes,04 GHEE COUNTER,-19430.4,Yes,Yes,No,,,,
20260627,1384,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000766d,30317,54675,09   Pandurang  Sales,9573,Yes,09   Pandurang  Sales,-8014.0,Yes,Yes,No,,,,
20260627,1385,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000766e,30318,54676,09   Pandurang  Sales,9577,Yes,09   Pandurang  Sales,-2172.0,Yes,Yes,No,,,,
20260627,1386,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000766f,30319,54677,04 GHEE COUNTER,9582,Yes,04 GHEE COUNTER,-27614.0,Yes,Yes,No,,,,
20260627,1387,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007674,30324,54682,04 GHEE COUNTER,9580,Yes,04 GHEE COUNTER,-1161.6,Yes,Yes,No,,,,
20260627,1388,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007689,30345,54704,09   Pandurang  Sales,9586,Yes,09   Pandurang  Sales,1280.0,Yes,Yes,No,,,,
20260627,1389,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000768b,30347,54706,04 GHEE COUNTER,,Yes,04 GHEE COUNTER,1812.0,Yes,Yes,No,,,,
20260627,1390,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000768c,30348,54707,04 GHEE COUNTER,,Yes,04 GHEE COUNTER,-1066.8,Yes,Yes,No,,,,
20260627,1391,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000768f,30351,54710,02 Rsa Afternoon Milk Counter,,Yes,02 Rsa Afternoon Milk Counter,2384.4,Yes,Yes,No,,,,
20260627,1392,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007692,30354,54713,01   Yash Morning  Milk Counter,,Yes,01   Yash Morning  Milk Counter,-2811.6,Yes,Yes,No,,,,
20260627,1393,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000860c,34316,62494,06  BULK  SALE,9811,Yes,06  BULK  SALE,-4523.0,Yes,Yes,No,,,,
20260627,1394,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000860d,34317,62495,06  BULK  SALE,9820,Yes,06  BULK  SALE,-395.0,Yes,Yes,No,,,,
20260627,1395,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000860e,34318,62496,06  BULK  SALE,9818,Yes,06  BULK  SALE,-2363.5,Yes,Yes,No,,,,
20260627,1396,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000087c8,34760,62958,06  BULK  SALE,,Yes,06  BULK  SALE,-3630.56,Yes,Yes,No,,,,
20260627,1397,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000087c9,34761,62959,06  BULK  SALE,9806,Yes,06  BULK  SALE,332.5,Yes,Yes,No,,,,
20260627,1398,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000087ca,34762,62960,06  BULK  SALE,9811,Yes,06  BULK  SALE,-4361.0,Yes,Yes,No,,,,
20260627,1399,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000087cb,34763,62961,06  BULK  SALE,9820,Yes,06  BULK  SALE,-395.0,Yes,Yes,No,,,,
20260627,1400,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000087cc,34764,62962,06  BULK  SALE,9818,Yes,06  BULK  SALE,-2363.5,Yes,Yes,No,,,,
20260627,1401,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000087d9,34777,62975,06  BULK  SALE,9805,Yes,06  BULK  SALE,-3440.56,Yes,Yes,No,,,,
20260627,1402,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000087db,34779,62977,06  BULK  SALE,9806,Yes,06  BULK  SALE,332.5,Yes,Yes,No,,,,
20260627,1403,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000087dd,34781,62979,06  BULK  SALE,9811,Yes,06  BULK  SALE,-4361.0,Yes,Yes,No,,,,
20260627,1404,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000087df,34783,62981,06  BULK  SALE,9818,Yes,06  BULK  SALE,-2363.5,Yes,Yes,No,,,,
20260627,1405,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000087e0,34784,62982,06  BULK  SALE,9820,Yes,06  BULK  SALE,-395.0,Yes,Yes,No,,,,
20260627,1406,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000087ff,34815,63013,06  BULK  SALE,9805,Yes,06  BULK  SALE,-3630.56,Yes,Yes,No,,,,
20260627,1407,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00008805,34821,63019,06  BULK  SALE,9811,Yes,06  BULK  SALE,-4361.0,Yes,Yes,No,,,,
20260627,1408,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00008806,34822,63020,06  BULK  SALE,9820,Yes,06  BULK  SALE,-395.0,Yes,Yes,No,,,,
20260627,1409,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00008808,34824,63022,06  BULK  SALE,9818,Yes,06  BULK  SALE,-2363.5,Yes,Yes,No,,,,
20260628,1410,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000076a4,30372,54732,01   Yash Morning  Milk Counter,,Yes,01   Yash Morning  Milk Counter,-2782.56,Yes,Yes,No,,,,
20260628,1411,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000076a5,30373,54733,01   Yash Morning  Milk Counter,,Yes,01   Yash Morning  Milk Counter,-2167.02,Yes,Yes,No,,,,
20260628,1412,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000076b0,30384,54744,08  Wadgaonkar  Sales,,Yes,08  Wadgaonkar  Sales,-7124.0,Yes,Yes,No,,,,
20260628,1413,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000076b2,30386,54746,09   Pandurang  Sales,,Yes,09   Pandurang  Sales,-2974.0,Yes,Yes,No,,,,
20260628,1414,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000076b7,30391,54751,04 GHEE COUNTER,,Yes,04 GHEE COUNTER,-17912.0,Yes,Yes,No,,,,
20260628,1415,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000076bc,30396,54756,08  Wadgaonkar  Sales,,Yes,08  Wadgaonkar  Sales,-7124.0,Yes,Yes,No,,,,
20260628,1416,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007735,30517,54879,08  Wadgaonkar  Sales,,Yes,08  Wadgaonkar  Sales,-1458.0,Yes,Yes,No,,,,
20260628,1417,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000076c1,30401,54761,THE VEGAN  HOTEL,,Yes,THE VEGAN  HOTEL,-3290.0,Yes,Yes,No,,,,
20260628,1417,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000076c1,30401,54761,THE VEGAN  HOTEL,,Yes,Transport,170.0,No,No,No,,,,
20260628,1418,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000076dc,30428,54788,HOTEL LADLI,,Yes,HOTEL LADLI,-640.0,Yes,Yes,No,,,,
20260628,1419,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000076ea,30442,54802,01   Yash Morning  Milk Counter,,Yes,01   Yash Morning  Milk Counter,1865.6,Yes,Yes,No,,,,
20260628,1420,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000076f7,30455,54816,03  Nammokar Evening Milk Counter,,Yes,03  Nammokar Evening Milk Counter,-2633.4,Yes,Yes,No,,,,
20260628,1421,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000076f8,30456,54817,02 Rsa Afternoon Milk Counter,,Yes,02 Rsa Afternoon Milk Counter,-2628.12,Yes,Yes,No,,,,
20260628,1422,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000076f9,30457,54818,02 Rsa Afternoon Milk Counter,,Yes,02 Rsa Afternoon Milk Counter,-3151.2,Yes,Yes,No,,,,
20260628,1423,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000076fb,30459,54820,09   Pandurang  Sales,13810,Yes,09   Pandurang  Sales,-450.0,Yes,Yes,No,,,,
20260628,1424,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000076ff,30463,54824,08  Wadgaonkar  Sales,,Yes,08  Wadgaonkar  Sales,-500.0,Yes,Yes,No,,,,
20260628,1425,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007700,30464,54825,04 GHEE COUNTER,13818,Yes,04 GHEE COUNTER,-12200.4,Yes,Yes,No,,,,
20260628,1426,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007702,30466,54827,04 GHEE COUNTER,,Yes,04 GHEE COUNTER,-2568.0,Yes,Yes,No,,,,
20260628,1427,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007707,30471,54832,13  ATM   B,,Yes,13  ATM   B,2413.6,Yes,Yes,No,,,,
20260628,1428,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000770f,30479,54840,09   Pandurang  Sales,,Yes,09   Pandurang  Sales,217.0,Yes,Yes,No,,,,
20260628,1429,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007712,30482,54843,04 GHEE COUNTER,13816,Yes,04 GHEE COUNTER,-27968.0,Yes,Yes,No,,,,
20260628,1430,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007713,30483,54844,08  Wadgaonkar  Sales,,Yes,08  Wadgaonkar  Sales,1312.0,Yes,Yes,No,,,,
20260628,1431,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007714,30484,54845,02 Rsa Afternoon Milk Counter,,Yes,02 Rsa Afternoon Milk Counter,4157.56,Yes,Yes,No,,,,
20260628,1432,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000861a,34330,62512,04 GHEE COUNTER,9843,Yes,04 GHEE COUNTER,-3960.0,Yes,Yes,No,,,,
20260628,1433,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000007d7,2007,5071,SHRI 1008 KPSDJ MANDIR,,Yes,SHRI 1008 KPSDJ MANDIR,-680.0,Yes,Yes,No,,,,
20260629,1434,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007725,30501,54863,HOTEL LADLI,,Yes,HOTEL LADLI,-640.0,Yes,Yes,No,,,,
20260629,1435,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007726,30502,54864,THE VEGAN  HOTEL,,Yes,THE VEGAN  HOTEL,-3290.0,Yes,Yes,No,,,,
20260629,1435,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007726,30502,54864,THE VEGAN  HOTEL,,Yes,Transport,170.0,No,No,No,,,,
20260629,1436,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007733,30515,54877,03  Nammokar Evening Milk Counter,,Yes,03  Nammokar Evening Milk Counter,198.0,Yes,Yes,No,,,,
20260629,1437,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007752,30546,54910,13  ATM   B,,Yes,13  ATM   B,4333.86,Yes,Yes,No,,,,
20260629,1438,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007771,30577,54943,01   Yash Morning  Milk Counter,,Yes,01   Yash Morning  Milk Counter,1788.54,Yes,Yes,No,,,,
20260629,1439,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007772,30578,54944,01   Yash Morning  Milk Counter,,Yes,01   Yash Morning  Milk Counter,3928.8,Yes,Yes,No,,,,
20260629,1440,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000777b,30587,54954,08  Wadgaonkar  Sales,,Yes,08  Wadgaonkar  Sales,-980.0,Yes,Yes,No,,,,
20260629,1441,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000777f,30591,54958,08  Wadgaonkar  Sales,,Yes,08  Wadgaonkar  Sales,-6864.0,Yes,Yes,No,,,,
20260629,1442,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007780,30592,54959,09   Pandurang  Sales,,Yes,09   Pandurang  Sales,-2658.0,Yes,Yes,No,,,,
20260629,1443,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007782,30594,54962,09   Pandurang  Sales,,Yes,09   Pandurang  Sales,904.0,Yes,Yes,No,,,,
20260629,1444,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007785,30597,54965,03  Nammokar Evening Milk Counter,,Yes,03  Nammokar Evening Milk Counter,-2356.2,Yes,Yes,No,,,,
20260629,1445,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007796,30614,54982,08  Wadgaonkar  Sales,,Yes,08  Wadgaonkar  Sales,823.0,Yes,Yes,No,,,,
20260629,1446,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000077a0,30624,54993,01   Yash Morning  Milk Counter,,Yes,01   Yash Morning  Milk Counter,4175.2,Yes,Yes,No,,,,
20260629,1447,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000077a1,30625,54994,03  Nammokar Evening Milk Counter,,Yes,03  Nammokar Evening Milk Counter,4990.8,Yes,Yes,No,,,,
20260630,1448,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000077ad,30637,55006,HOTEL LADLI,,Yes,HOTEL LADLI,-640.0,Yes,Yes,No,,,,
20260630,1449,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000077ae,30638,55007,THE VEGAN  HOTEL,,Yes,THE VEGAN  HOTEL,-3290.0,Yes,Yes,No,,,,
20260630,1449,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000077ae,30638,55007,THE VEGAN  HOTEL,,Yes,Transport,170.0,No,No,No,,,,
20260630,1450,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000077f4,30708,55077,01   Yash Morning  Milk Counter,,Yes,01   Yash Morning  Milk Counter,6826.12,Yes,Yes,No,,,,
20260630,1451,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000077f5,30709,55078,03  Nammokar Evening Milk Counter,,Yes,03  Nammokar Evening Milk Counter,-4270.2,Yes,Yes,No,,,,
20260630,1452,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000077f8,30712,55081,08  Wadgaonkar  Sales,,Yes,08  Wadgaonkar  Sales,-6424.0,Yes,Yes,No,,,,
20260630,1453,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007836,30774,55144,08  Wadgaonkar  Sales,,Yes,08  Wadgaonkar  Sales,-640.0,Yes,Yes,No,,,,
20260630,1454,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007839,30777,55147,08  Wadgaonkar  Sales,13871,Yes,08  Wadgaonkar  Sales,2228.0,Yes,Yes,No,,,,
20260630,1455,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000783d,30781,55151,02 Rsa Afternoon Milk Counter,,Yes,02 Rsa Afternoon Milk Counter,4490.4,Yes,Yes,No,,,,
20260630,1456,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000783e,30782,55152,04 GHEE COUNTER,,Yes,04 GHEE COUNTER,-1121.04,Yes,Yes,No,,,,
20260630,1457,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00000425,1061,3733,Suprabhat Dairy  Phulambri,,Yes,Suprabhat Dairy  Phulambri,-39960.0,Yes,Yes,No,,,,
20260701,1458,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007844,30788,55158,04 GHEE COUNTER,13881,Yes,04 GHEE COUNTER,-1311.84,Yes,Yes,No,,,,
20260701,1459,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000784e,30798,55198,HOTEL LADLI,,Yes,HOTEL LADLI,-640.0,Yes,Yes,No,,,,
20260701,1460,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007857,30807,55237,08  Wadgaonkar  Sales,13884,Yes,08  Wadgaonkar  Sales,-8374.0,Yes,Yes,No,,,,
20260701,1461,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000785c,30812,55243,04 GHEE COUNTER,13881,Yes,04 GHEE COUNTER,-18367.84,Yes,Yes,No,,,,
20260701,1462,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000078b5,30901,55992,01   Yash Morning  Milk Counter,,Yes,01   Yash Morning  Milk Counter,6422.8,Yes,Yes,No,,,,
20260701,1463,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000078ca,30922,55950,04 GHEE COUNTER,13890,Yes,04 GHEE COUNTER,-40768.2,Yes,Yes,No,,,,
20260701,1464,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000078e1,30945,55976,08  Wadgaonkar  Sales,13888,Yes,08  Wadgaonkar  Sales,-320.0,Yes,Yes,No,,,,
20260701,1465,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000078f8,30968,56001,08  Wadgaonkar  Sales,13893,Yes,08  Wadgaonkar  Sales,2742.0,Yes,Yes,No,,,,
20260701,1466,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000078f9,30969,56002,02 Rsa Afternoon Milk Counter,,Yes,02 Rsa Afternoon Milk Counter,3457.0,Yes,Yes,No,,,,
20260701,1467,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000078fa,30970,56003,04 GHEE COUNTER,13891,Yes,04 GHEE COUNTER,-1056.0,Yes,Yes,No,,,,
20260701,1468,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007f48,32584,60003,04 GHEE COUNTER,13881,Yes,04 GHEE COUNTER,-61503.88,Yes,Yes,No,,,,
20260701,1469,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00008112,33042,60589,04 GHEE COUNTER,13881,Yes,04 GHEE COUNTER,-19679.68,Yes,Yes,No,,,,
20260701,1470,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00008115,33045,60592,04 GHEE COUNTER,13890,Yes,04 GHEE COUNTER,-40768.2,Yes,Yes,No,,,,
20260701,1471,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000811b,33051,60617,04 GHEE COUNTER,13801,Yes,04 GHEE COUNTER,1056.0,Yes,Yes,No,,,,
