date,voucher_number,voucher_type,guid,master_id,alter_id,stock_item,quantity,unit,rate,amount,source_godown,destination_godown,batch_name,movement_type,source_system,source_index
20260627,1408,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00008806,34822,63020,10   Lassi  @10,6.0,NO.,,42.0,Main Store,Main Store,Primary Batch,IN,Sales,4024
20260627,1409,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00008808,34824,63022,01  DAHI CUP 200,126.0,NO. =  4.50 CRT,,2016.0,Main Store,Main Store,Primary Batch,IN,Sales,4025
20260627,1409,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00008808,34824,63022,05 TAK 500ml Pouch,15.0,NO.,,172.5,Main Store,Main Store,Primary Batch,IN,Sales,4026
20260627,1409,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00008808,34824,63022,10   Lassi  @10,25.0,NO.,,175.0,Main Store,Main Store,Primary Batch,IN,Sales,4027
20260628,1410,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000076a4,30372,54732,15  MISHR    68,42.16,ltr,,2782.56,02  MISHR   68    GODOWN,02  MISHR   68    GODOWN,Primary Batch,IN,Sales,4028
20260628,1411,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000076a5,30373,54733,17  cm 54,40.13,ltr,,2167.02,04 cm 54   Godown,04 cm 54   Godown,Primary Batch,IN,Sales,4029
20260628,1412,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000076b0,30384,54744,01  DAHI CUP 200,243.0,NO. =  8.68 CRT,,4374.0,Main Store,Main Store,Primary Batch,IN,Sales,4030
20260628,1412,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000076b0,30384,54744,05 TAK 500ml Pouch,70.0,NO.,,910.0,Main Store,Main Store,Primary Batch,IN,Sales,4031
20260628,1412,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000076b0,30384,54744,10   Lassi  @10,150.0,NO.,,1200.0,Main Store,Main Store,Primary Batch,IN,Sales,4032
20260628,1412,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000076b0,30384,54744,XX PL,2.0,KG,,640.0,Main Store,Main Store,Primary Batch,IN,Sales,4033
20260628,1413,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000076b2,30386,54746,01  DAHI CUP 200,81.0,NO. =  2.89 CRT,,1458.0,Main Store,Main Store,Primary Batch,IN,Sales,4034
20260628,1413,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000076b2,30386,54746,05 TAK 500ml Pouch,22.0,NO.,,396.0,Main Store,Main Store,Primary Batch,IN,Sales,4035
20260628,1413,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000076b2,30386,54746,10   Lassi  @10,100.0,NO.,,800.0,Main Store,Main Store,Primary Batch,IN,Sales,4036
20260628,1413,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000076b2,30386,54746,50  D10,40.0,NO.,,320.0,Main Store,Main Store,Primary Batch,IN,Sales,4037
20260628,1414,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000076b7,30391,54751,02 MAlai Dahi Tray,60.84,KG =  6.08 TRAY,,7300.8,Main Store,Main Store,Primary Batch,IN,Sales,4038
20260628,1414,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000076b7,30391,54751,02 MAlai Dahi Tray,11.5,KG = -1.15 TRAY,,1380.0,Main Store,Main Store,Primary Batch,OUT,Sales,4039
20260628,1414,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000076b7,30391,54751,03 Mattha Dahi,49.0,KG,,2744.0,Main Store,Main Store,Primary Batch,IN,Sales,4040
20260628,1414,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000076b7,30391,54751,03 Mattha Dahi,6.0,KG,,336.0,Main Store,Main Store,Primary Batch,OUT,Sales,4041
20260628,1414,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000076b7,30391,54751,XX PL,30.22,KG,,10879.2,Main Store,Main Store,Primary Batch,IN,Sales,4042
20260628,1414,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000076b7,30391,54751,XX PL,1.7,KG,,612.0,Main Store,Main Store,Primary Batch,OUT,Sales,4043
20260628,1414,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000076b7,30391,54751,05 TAK 500ml Pouch,30.0,NO.,,540.0,Main Store,Main Store,Primary Batch,IN,Sales,4044
20260628,1414,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000076b7,30391,54751,XX PL,2.7,KG,,972.0,Main Store,Main Store,Primary Batch,OUT,Sales,4045
20260628,1414,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000076b7,30391,54751,05 TAK 500ml Pouch,14.0,NO.,,252.0,Main Store,Main Store,Primary Batch,OUT,Sales,4046
20260628,1415,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000076bc,30396,54756,01  DAHI CUP 200,243.0,NO. =  8.68 CRT,,4374.0,Main Store,Main Store,Primary Batch,IN,Sales,4047
20260628,1415,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000076bc,30396,54756,05 TAK 500ml Pouch,70.0,NO.,,910.0,Main Store,Main Store,Primary Batch,IN,Sales,4048
20260628,1415,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000076bc,30396,54756,10   Lassi  @10,150.0,NO.,,1200.0,Main Store,Main Store,Primary Batch,IN,Sales,4049
20260628,1415,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000076bc,30396,54756,XX PL,2.0,KG,,640.0,Main Store,Main Store,Primary Batch,IN,Sales,4050
20260628,1416,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007735,30517,54879,01  DAHI CUP 200,81.0,NO. =  2.89 CRT,,1458.0,Main Store,Main Store,Primary Batch,IN,Sales,4051
20260628,1417,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000076c1,30401,54761,16  Bm  82,40.0,ltr,,3120.0,Main Store,Main Store,Primary Batch,IN,Sales,4052
20260628,1418,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000076dc,30428,54788,XX PL,2.0,KG,,640.0,Main Store,Main Store,Primary Batch,IN,Sales,4053
20260628,1419,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000076ea,30442,54802,18  MISHR  70,12.5,ltr,,875.0,01  CM  56  GODOWN,01  CM  56  GODOWN,Primary Batch,OUT,Sales,4054
20260628,1419,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000076ea,30442,54802,16  Bm  82,12.7,ltr,,990.6,02  MISHR   68    GODOWN,02  MISHR   68    GODOWN,Primary Batch,OUT,Sales,4055
20260628,1420,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000076f7,30455,54816,15  MISHR    68,39.9,ltr,,2633.4,02  MISHR   68    GODOWN,02  MISHR   68    GODOWN,Primary Batch,IN,Sales,4056
20260628,1421,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000076f8,30456,54817,15  MISHR    68,39.82,ltr,,2628.12,02  MISHR   68    GODOWN,02  MISHR   68    GODOWN,Primary Batch,IN,Sales,4057
20260628,1422,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000076f9,30457,54818,16  Bm  82,40.4,ltr,,3151.2,03  CM 54   GODOWN,03  CM 54   GODOWN,Primary Batch,IN,Sales,4058
20260628,1423,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000076fb,30459,54820,50  D10,40.0,NO.,,320.0,Main Store,Main Store,Primary Batch,IN,Sales,4059
20260628,1423,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000076fb,30459,54820,05 TAK 500ml Pouch,10.0,NO.,,130.0,Main Store,Main Store,Primary Batch,IN,Sales,4060
20260628,1424,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000076ff,30463,54824,XX PL,1.0,KG,,320.0,Main Store,Main Store,Primary Batch,IN,Sales,4061
20260628,1424,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000076ff,30463,54824,01  DAHI CUP 200,10.0,NO. =  0.36 CRT,,180.0,Main Store,Main Store,Primary Batch,IN,Sales,4062
20260628,1425,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007700,30464,54825,XX PL,35.69,KG,,12848.4,Main Store,Main Store,Primary Batch,IN,Sales,4063
20260628,1425,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007700,30464,54825,XX PL,1.8,KG,,648.0,Main Store,Main Store,Primary Batch,OUT,Sales,4064
20260628,1426,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007702,30466,54827,02 MAlai Dahi Tray,26.0,KG =  2.60 TRAY,,3120.0,Main Store,Main Store,Primary Batch,IN,Sales,4065
20260628,1426,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007702,30466,54827,02 MAlai Dahi Tray,4.6,KG = -0.46 TRAY,,552.0,Main Store,Main Store,Primary Batch,OUT,Sales,4066
20260628,1427,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007707,30471,54832,14  CM 56,43.1,ltr,,2413.6,06  Panir   Godown,06  Panir   Godown,Primary Batch,OUT,Sales,4067
20260628,1428,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000770f,30479,54840,01  DAHI CUP 200,5.0,NO. = -0.18 CRT,,90.0,Main Store,Main Store,Primary Batch,OUT,Sales,4068
20260628,1428,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000770f,30479,54840,05 TAK 500ml Pouch,3.0,NO.,,39.0,Main Store,Main Store,Primary Batch,OUT,Sales,4069
20260628,1428,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000770f,30479,54840,13  Masala Chaach   10,7.0,NO.,,56.0,Main Store,Main Store,Primary Batch,OUT,Sales,4070
20260628,1428,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000770f,30479,54840,10   Lassi  @10,4.0,NO.,,32.0,Main Store,Main Store,Primary Batch,OUT,Sales,4071
20260628,1429,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007712,30482,54843,06 CM GHEE LOOSE,47.4,KG,,36024.0,Main Store,Main Store,Primary Batch,IN,Sales,4072
20260628,1429,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007712,30482,54843,06 CM GHEE LOOSE,10.6,KG,,8056.0,Main Store,Main Store,Primary Batch,OUT,Sales,4073
20260628,1430,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007713,30483,54844,05 TAK 500ml Pouch,24.0,NO.,,312.0,Main Store,Main Store,Primary Batch,OUT,Sales,4074
20260628,1430,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007713,30483,54844,10   Lassi  @10,125.0,NO.,,1000.0,Main Store,Main Store,Primary Batch,OUT,Sales,4075
20260628,1431,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007714,30484,54845,15  MISHR    68,13.86,ltr,,914.76,02  MISHR   68    GODOWN,02  MISHR   68    GODOWN,Primary Batch,OUT,Sales,4076
20260628,1431,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007714,30484,54845,16  Bm  82,25.6,ltr,,1996.8,02  MISHR   68    GODOWN,02  MISHR   68    GODOWN,Primary Batch,OUT,Sales,4077
20260628,1431,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007714,30484,54845,18  MISHR  70,17.8,ltr,,1246.0,04 cm 54   Godown,04 cm 54   Godown,Primary Batch,OUT,Sales,4078
20260628,1432,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000861a,34330,62512,Soya  Panir,12.0,NO. =  3.000 KG,,840.0,Main Store,Main Store,Primary Batch,IN,Sales,4079
20260628,1432,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000861a,34330,62512,Ready Mix-50,36.0,NO. =  1.03 BX,,1872.0,Main Store,Main Store,Primary Batch,IN,Sales,4080
20260628,1432,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000861a,34330,62512,Ready Mix-50,24.0,NO. =  0.69 BX,,1248.0,Main Store,Main Store,Primary Batch,IN,Sales,4081
20260628,1433,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000007d7,2007,5071,06 CM GHEE LOOSE,1.0,KG,,680.0,Main Store,Main Store,Primary Batch,IN,Sales,4082
20260629,1434,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007725,30501,54863,XX PL,2.0,KG,,640.0,Main Store,Main Store,Primary Batch,IN,Sales,4083
20260629,1435,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007726,30502,54864,16  Bm  82,40.0,ltr,,3120.0,Main Store,Main Store,Primary Batch,IN,Sales,4084
20260629,1436,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007733,30515,54877,15  MISHR    68,3.0,ltr,,198.0,02  MISHR   68    GODOWN,02  MISHR   68    GODOWN,Primary Batch,OUT,Sales,4085
20260629,1437,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007752,30546,54910,15  MISHR    68,44.4,ltr,,2930.4,02  MISHR   68    GODOWN,02  MISHR   68    GODOWN,Primary Batch,OUT,Sales,4086
20260629,1437,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007752,30546,54910,17  cm 54,25.99,ltr,,1403.46,06  Panir   Godown,06  Panir   Godown,Primary Batch,OUT,Sales,4087
20260629,1438,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007771,30577,54943,16  Bm  82,22.93,ltr,,1788.54,02  MISHR   68    GODOWN,02  MISHR   68    GODOWN,Primary Batch,OUT,Sales,4088
20260629,1439,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007772,30578,54944,17  cm 54,25.7,ltr,,1387.8,04 cm 54   Godown,04 cm 54   Godown,Primary Batch,OUT,Sales,4089
20260629,1439,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007772,30578,54944,15  MISHR    68,38.5,ltr,,2541.0,02  MISHR   68    GODOWN,02  MISHR   68    GODOWN,Primary Batch,OUT,Sales,4090
20260629,1440,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000777b,30587,54954,01  DAHI CUP 200,40.0,NO. =  1.43 CRT,,720.0,Main Store,Main Store,Primary Batch,IN,Sales,4091
20260629,1440,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000777b,30587,54954,05 TAK 500ml Pouch,20.0,NO.,,260.0,Main Store,Main Store,Primary Batch,IN,Sales,4092
20260629,1441,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000777f,30591,54958,01  DAHI CUP 200,243.0,NO. =  8.68 CRT,,4374.0,Main Store,Main Store,Primary Batch,IN,Sales,4093
20260629,1441,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000777f,30591,54958,05 TAK 500ml Pouch,50.0,NO.,,650.0,Main Store,Main Store,Primary Batch,IN,Sales,4094
20260629,1441,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000777f,30591,54958,10   Lassi  @10,150.0,NO.,,1200.0,Main Store,Main Store,Primary Batch,IN,Sales,4095
20260629,1441,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000777f,30591,54958,XX PL,2.0,KG,,640.0,Main Store,Main Store,Primary Batch,IN,Sales,4096
20260629,1442,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007780,30592,54959,01  DAHI CUP 200,71.0,NO. =  2.54 CRT,,1278.0,Main Store,Main Store,Primary Batch,IN,Sales,4097
20260629,1442,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007780,30592,54959,05 TAK 500ml Pouch,20.0,NO.,,260.0,Main Store,Main Store,Primary Batch,IN,Sales,4098
20260629,1442,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007780,30592,54959,10   Lassi  @10,100.0,NO.,,800.0,Main Store,Main Store,Primary Batch,IN,Sales,4099
20260629,1442,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007780,30592,54959,50  D10,40.0,NO.,,320.0,Main Store,Main Store,Primary Batch,IN,Sales,4100
20260629,1443,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007782,30594,54962,10   Lassi  @10,74.0,NO.,,592.0,Main Store,Main Store,Primary Batch,OUT,Sales,4101
20260629,1443,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007782,30594,54962,05 TAK 500ml Pouch,24.0,NO.,,312.0,Main Store,Main Store,Primary Batch,OUT,Sales,4102
20260629,1444,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007785,30597,54965,15  MISHR    68,35.7,ltr,,2356.2,02  MISHR   68    GODOWN,02  MISHR   68    GODOWN,Primary Batch,IN,Sales,4103
20260629,1445,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007796,30614,54982,10   Lassi  @10,75.0,NO.,,600.0,Main Store,Main Store,Primary Batch,OUT,Sales,4104
20260629,1445,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007796,30614,54982,05 TAK 500ml Pouch,13.0,NO.,,169.0,Main Store,Main Store,Primary Batch,OUT,Sales,4105
20260629,1445,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007796,30614,54982,01  DAHI CUP 200,3.0,NO. = -0.11 CRT,,54.0,Main Store,Main Store,Primary Batch,OUT,Sales,4106
20260629,1446,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000077a0,30624,54993,18  MISHR  70,3.9,ltr,,273.0,04 cm 54   Godown,04 cm 54   Godown,Primary Batch,OUT,Sales,4107
20260629,1446,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000077a0,30624,54993,14  CM 56,5.3,ltr,,296.8,01  CM  56  GODOWN,01  CM  56  GODOWN,Primary Batch,OUT,Sales,4108
20260629,1446,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000077a0,30624,54993,15  MISHR    68,18.7,ltr,,1234.2,02  MISHR   68    GODOWN,02  MISHR   68    GODOWN,Primary Batch,OUT,Sales,4109
20260629,1446,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000077a0,30624,54993,16  Bm  82,30.4,ltr,,2371.2,03  CM 54   GODOWN,03  CM 54   GODOWN,Primary Batch,OUT,Sales,4110
20260629,1447,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000077a1,30625,54994,15  MISHR    68,41.0,ltr,,2706.0,02  MISHR   68    GODOWN,02  MISHR   68    GODOWN,Primary Batch,OUT,Sales,4111
20260629,1447,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000077a1,30625,54994,14  CM 56,40.8,ltr,,2284.8,01  CM  56  GODOWN,01  CM  56  GODOWN,Primary Batch,OUT,Sales,4112
20260630,1448,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000077ad,30637,55006,XX PL,2.0,KG,,640.0,Main Store,Main Store,Primary Batch,IN,Sales,4113
20260630,1449,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000077ae,30638,55007,16  Bm  82,40.0,ltr,,3120.0,Main Store,Main Store,Primary Batch,IN,Sales,4114
20260630,1450,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000077f4,30708,55077,14  CM 56,12.37,ltr,,692.72,01  CM  56  GODOWN,01  CM  56  GODOWN,Primary Batch,OUT,Sales,4115
20260630,1450,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000077f4,30708,55077,17  cm 54,2.6,ltr,,140.4,01  CM  56  GODOWN,01  CM  56  GODOWN,Primary Batch,OUT,Sales,4116
20260630,1450,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000077f4,30708,55077,18  MISHR  70,8.9,ltr,,623.0,01  CM  56  GODOWN,01  CM  56  GODOWN,Primary Batch,OUT,Sales,4117
20260630,1450,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000077f4,30708,55077,15  MISHR    68,64.7,ltr,,4270.2,02  MISHR   68    GODOWN,02  MISHR   68    GODOWN,Primary Batch,OUT,Sales,4118
20260630,1450,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000077f4,30708,55077,16  Bm  82,14.1,ltr,,1099.8,03  CM 54   GODOWN,03  CM 54   GODOWN,Primary Batch,OUT,Sales,4119
20260630,1451,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000077f5,30709,55078,15  MISHR    68,64.7,ltr,,4270.2,02  MISHR   68    GODOWN,02  MISHR   68    GODOWN,Primary Batch,IN,Sales,4120
20260630,1452,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000077f8,30712,55081,01  DAHI CUP 200,243.0,NO. =  8.68 CRT,,4374.0,Main Store,Main Store,Primary Batch,IN,Sales,4121
20260630,1452,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000077f8,30712,55081,05 TAK 500ml Pouch,50.0,NO.,,650.0,Main Store,Main Store,Primary Batch,IN,Sales,4122
20260630,1452,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000077f8,30712,55081,10   Lassi  @10,75.0,NO.,,600.0,Main Store,Main Store,Primary Batch,IN,Sales,4123
20260630,1452,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000077f8,30712,55081,XX PL,2.0,KG,,640.0,Main Store,Main Store,Primary Batch,IN,Sales,4124
20260630,1452,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000077f8,30712,55081,50  D10,20.0,NO.,,160.0,Main Store,Main Store,Primary Batch,IN,Sales,4125
20260630,1453,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007836,30774,55144,XX PL,2.0,KG,,640.0,Main Store,Main Store,Primary Batch,IN,Sales,4126
20260630,1454,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007839,30777,55147,01  DAHI CUP 200,102.0,NO. = -3.64 CRT,,1836.0,Main Store,Main Store,Primary Batch,OUT,Sales,4127
20260630,1454,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007839,30777,55147,05 TAK 500ml Pouch,24.0,NO.,,312.0,Main Store,Main Store,Primary Batch,OUT,Sales,4128
20260630,1454,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007839,30777,55147,50  D10,10.0,NO.,,80.0,Main Store,Main Store,Primary Batch,OUT,Sales,4129
20260630,1455,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000783d,30781,55151,16  Bm  82,23.5,ltr,,1833.0,02  MISHR   68    GODOWN,02  MISHR   68    GODOWN,Primary Batch,OUT,Sales,4130
20260630,1455,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000783d,30781,55151,18  MISHR  70,14.4,ltr,,1008.0,04 cm 54   Godown,04 cm 54   Godown,Primary Batch,OUT,Sales,4131
20260630,1455,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000783d,30781,55151,17  cm 54,11.6,ltr,,626.4,04 cm 54   Godown,04 cm 54   Godown,Primary Batch,OUT,Sales,4132
20260630,1455,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000783d,30781,55151,15  MISHR    68,15.5,ltr,,1023.0,02  MISHR   68    GODOWN,02  MISHR   68    GODOWN,Primary Batch,OUT,Sales,4133
20260630,1456,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000783e,30782,55152,43 Loose  Tak,14.66,KG,,351.84,Main Store,Main Store,Primary Batch,IN,Sales,4134
20260630,1456,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000783e,30782,55152,02 MAlai Dahi Tray,9.41,KG =  0.94 TRAY,,1129.2,Main Store,Main Store,Primary Batch,IN,Sales,4135
20260630,1456,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000783e,30782,55152,02 MAlai Dahi Tray,3.0,KG = -0.30 TRAY,,360.0,Main Store,Main Store,Primary Batch,OUT,Sales,4136
20260630,1457,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00000425,1061,3733,Cm Milk  Loosse,1066.6,ltr,,39960.0,Main Store,Main Store,Primary Batch,IN,Sales,4137
20260701,1458,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007844,30788,55158,43 Loose  Tak,54.66,KG,,1311.84,Main Store,Main Store,Primary Batch,IN,Sales,4138
20260701,1459,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000784e,30798,55198,XX PL,2.0,KG,,640.0,Main Store,Main Store,Primary Batch,IN,Sales,4139
20260701,1460,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007857,30807,55237,01  DAHI CUP 200,243.0,NO. =  8.68 CRT,,4374.0,Main Store,Main Store,Primary Batch,IN,Sales,4140
20260701,1460,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007857,30807,55237,10   Lassi  @10,350.0,NO.,,2800.0,Main Store,Main Store,Primary Batch,IN,Sales,4141
20260701,1460,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007857,30807,55237,50  D10,70.0,NO.,,560.0,Main Store,Main Store,Primary Batch,IN,Sales,4142
20260701,1460,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-00007857,30807,55237,XX PL,2.0,KG,,640.0,Main Store,Main Store,Primary Batch,IN,Sales,4143
20260701,1461,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000785c,30812,55243,02 MAlai Dahi Tray,52.02,KG =  5.20 TRAY,,6242.4,Main Store,Main Store,Primary Batch,IN,Sales,4144
20260701,1461,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000785c,30812,55243,02 MAlai Dahi Tray,10.2,KG = -1.02 TRAY,,1224.0,Main Store,Main Store,Primary Batch,OUT,Sales,4145
20260701,1461,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000785c,30812,55243,03 Mattha Dahi,24.74,KG,,1385.44,Main Store,Main Store,Primary Batch,IN,Sales,4146
20260701,1461,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000785c,30812,55243,03 Mattha Dahi,3.0,KG,,168.0,Main Store,Main Store,Primary Batch,OUT,Sales,4147
20260701,1461,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000785c,30812,55243,XX PL,34.0,KG,,12240.0,Main Store,Main Store,Primary Batch,IN,Sales,4148
20260701,1461,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000785c,30812,55243,XX PL,1.8,KG,,648.0,Main Store,Main Store,Primary Batch,OUT,Sales,4149
20260701,1461,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-0000785c,30812,55243,05 TAK 500ml Pouch,30.0,NO.,,540.0,Main Store,Main Store,Primary Batch,IN,Sales,4150
20260701,1462,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000078b5,30901,55992,18  MISHR  70,6.0,ltr,,420.0,01  CM  56  GODOWN,01  CM  56  GODOWN,Primary Batch,OUT,Sales,4151
20260701,1462,Sales,ccde5e46-22b1-4fd7-8009-ffe387e3e86a-000078b5,30901,55992,16  Bm  82,16.6,ltr,,1294.8,02  MISHR   68    GODOWN,02  MISHR   68    GODOWN,Primary Batch,OUT,Sales,4152
